mode,cyc,A_N,B,D,Q,and4_X
"I4eq_d10_@2,12,22,32",108,0,1,1,1,0
"I4eq_d10_@2,12,22,32",109,0,1,1,1,0
"I4eq_d10_@2,12,22,32",110,0,1,1,1,0
"I4eq_d10_@2,12,22,32",111,0,1,1,1,0
"I4eq_d10_@2,12,22,32",112,0,1,1,1,0
"I4eq_d10_@2,12,22,32",113,0,1,1,1,0
"I4eq_d10_@2,12,22,32",114,0,1,1,1,0
"I4eq_d10_@2,12,22,32",115,0,1,1,1,0
"I4eq_d10_@2,12,22,32",116,0,1,1,1,0
"I4eq_d10_@2,12,22,32",117,0,1,1,1,0
"I4eq_d10_@2,12,22,32",118,0,1,1,1,0
"I4eq_d10_@2,12,22,32",119,0,1,1,1,0
"I4eq_d10_@2,12,22,32",120,0,1,1,1,0
"I4eq_d11_@2,13,24,35",0,0,0,0,0,0
"I4eq_d11_@2,13,24,35",1,0,0,0,0,0
"I4eq_d11_@2,13,24,35",2,0,0,0,0,0
"I4eq_d11_@2,13,24,35",3,0,0,0,0,0
"I4eq_d11_@2,13,24,35",4,0,0,0,0,0
"I4eq_d11_@2,13,24,35",5,0,0,0,0,0
"I4eq_d11_@2,13,24,35",6,0,0,0,0,0
"I4eq_d11_@2,13,24,35",7,0,0,0,0,0
"I4eq_d11_@2,13,24,35",8,0,0,0,0,0
"I4eq_d11_@2,13,24,35",9,0,0,0,0,0
"I4eq_d11_@2,13,24,35",10,0,0,0,0,0
"I4eq_d11_@2,13,24,35",11,0,0,0,0,0
"I4eq_d11_@2,13,24,35",12,0,0,0,0,0
"I4eq_d11_@2,13,24,35",13,0,0,0,0,0
"I4eq_d11_@2,13,24,35",14,0,0,0,0,0
"I4eq_d11_@2,13,24,35",15,0,0,0,0,0
"I4eq_d11_@2,13,24,35",16,0,0,0,0,0
"I4eq_d11_@2,13,24,35",17,0,0,0,0,0
"I4eq_d11_@2,13,24,35",18,0,0,0,0,0
"I4eq_d11_@2,13,24,35",19,0,0,0,0,0
"I4eq_d11_@2,13,24,35",20,0,0,0,0,0
"I4eq_d11_@2,13,24,35",21,0,0,0,0,0
"I4eq_d11_@2,13,24,35",22,0,0,0,0,0
"I4eq_d11_@2,13,24,35",23,0,0,0,0,0
"I4eq_d11_@2,13,24,35",24,0,0,0,0,0
"I4eq_d11_@2,13,24,35",25,0,0,0,0,0
"I4eq_d11_@2,13,24,35",26,0,0,0,0,0
"I4eq_d11_@2,13,24,35",27,0,0,0,0,0
"I4eq_d11_@2,13,24,35",28,0,0,0,0,0
"I4eq_d11_@2,13,24,35",29,0,0,0,0,0
"I4eq_d11_@2,13,24,35",30,0,0,0,0,0
"I4eq_d11_@2,13,24,35",31,0,0,0,0,0
"I4eq_d11_@2,13,24,35",32,0,0,0,0,0
"I4eq_d11_@2,13,24,35",33,0,0,0,0,0
"I4eq_d11_@2,13,24,35",34,0,0,0,0,0
"I4eq_d11_@2,13,24,35",35,0,1,1,0,0
"I4eq_d11_@2,13,24,35",36,0,1,1,1,0
"I4eq_d11_@2,13,24,35",37,0,1,1,1,0
"I4eq_d11_@2,13,24,35",38,0,1,1,1,0
"I4eq_d11_@2,13,24,35",39,0,1,1,1,0
"I4eq_d11_@2,13,24,35",40,0,1,1,1,0
"I4eq_d11_@2,13,24,35",41,0,1,1,1,0
"I4eq_d11_@2,13,24,35",42,0,1,1,1,0
"I4eq_d11_@2,13,24,35",43,0,1,1,1,0
"I4eq_d11_@2,13,24,35",44,0,1,1,1,0
"I4eq_d11_@2,13,24,35",45,0,1,1,1,0
"I4eq_d11_@2,13,24,35",46,0,1,1,1,0
"I4eq_d11_@2,13,24,35",47,0,1,1,1,0
"I4eq_d11_@2,13,24,35",48,0,1,1,1,0
"I4eq_d11_@2,13,24,35",49,0,1,1,1,0
"I4eq_d11_@2,13,24,35",50,0,1,1,1,0
"I4eq_d11_@2,13,24,35",51,0,1,1,1,0
"I4eq_d11_@2,13,24,35",52,0,1,1,1,0
"I4eq_d11_@2,13,24,35",53,0,1,1,1,0
"I4eq_d11_@2,13,24,35",54,0,1,1,1,0
"I4eq_d11_@2,13,24,35",55,0,1,1,1,0
"I4eq_d11_@2,13,24,35",56,0,1,1,1,0
"I4eq_d11_@2,13,24,35",57,0,1,1,1,0
"I4eq_d11_@2,13,24,35",58,0,1,1,1,0
"I4eq_d11_@2,13,24,35",59,0,1,1,1,0
"I4eq_d11_@2,13,24,35",60,0,1,1,1,0
"I4eq_d11_@2,13,24,35",61,0,1,1,1,0
"I4eq_d11_@2,13,24,35",62,0,1,1,1,0
"I4eq_d11_@2,13,24,35",63,0,1,1,1,0
"I4eq_d11_@2,13,24,35",64,0,1,1,1,0
"I4eq_d11_@2,13,24,35",65,0,1,1,1,0
"I4eq_d11_@2,13,24,35",66,0,1,1,1,0
"I4eq_d11_@2,13,24,35",67,0,1,1,1,0
"I4eq_d11_@2,13,24,35",68,0,1,1,1,0
"I4eq_d11_@2,13,24,35",69,0,1,1,1,0
"I4eq_d11_@2,13,24,35",70,0,1,1,1,0
"I4eq_d11_@2,13,24,35",71,0,1,1,1,0
"I4eq_d11_@2,13,24,35",72,0,1,1,1,0
"I4eq_d11_@2,13,24,35",73,0,1,1,1,0
"I4eq_d11_@2,13,24,35",74,0,1,1,1,0
"I4eq_d11_@2,13,24,35",75,0,1,1,1,0
"I4eq_d11_@2,13,24,35",76,0,1,1,1,0
"I4eq_d11_@2,13,24,35",77,0,1,1,1,0
"I4eq_d11_@2,13,24,35",78,0,1,1,1,0
"I4eq_d11_@2,13,24,35",79,0,1,1,1,0
"I4eq_d11_@2,13,24,35",80,0,1,1,1,0
"I4eq_d11_@2,13,24,35",81,0,1,1,1,0
"I4eq_d11_@2,13,24,35",82,0,1,1,1,0
"I4eq_d11_@2,13,24,35",83,0,1,1,1,0
"I4eq_d11_@2,13,24,35",84,0,1,1,1,0
"I4eq_d11_@2,13,24,35",85,0,1,1,1,0
"I4eq_d11_@2,13,24,35",86,0,1,1,1,0
"I4eq_d11_@2,13,24,35",87,0,1,1,1,0
"I4eq_d11_@2,13,24,35",88,0,1,1,1,0
"I4eq_d11_@2,13,24,35",89,0,1,1,1,0
"I4eq_d11_@2,13,24,35",90,0,1,1,1,0
"I4eq_d11_@2,13,24,35",91,0,1,1,1,0
"I4eq_d11_@2,13,24,35",92,0,1,1,1,0
"I4eq_d11_@2,13,24,35",93,0,1,1,1,0
"I4eq_d11_@2,13,24,35",94,0,1,1,1,0
"I4eq_d11_@2,13,24,35",95,0,1,1,1,0
"I4eq_d11_@2,13,24,35",96,0,1,1,1,0
"I4eq_d11_@2,13,24,35",97,0,1,1,1,0
"I4eq_d11_@2,13,24,35",98,0,1,1,1,0
"I4eq_d11_@2,13,24,35",99,0,1,1,1,0
"I4eq_d11_@2,13,24,35",100,0,1,1,1,0
"I4eq_d11_@2,13,24,35",101,0,1,1,1,0
"I4eq_d11_@2,13,24,35",102,0,1,1,1,0
"I4eq_d11_@2,13,24,35",103,0,1,1,1,0
"I4eq_d11_@2,13,24,35",104,0,1,1,1,0
"I4eq_d11_@2,13,24,35",105,0,1,1,1,0
"I4eq_d11_@2,13,24,35",106,0,1,1,1,0
"I4eq_d11_@2,13,24,35",107,0,1,1,1,0
"I4eq_d11_@2,13,24,35",108,0,1,1,1,0
"I4eq_d11_@2,13,24,35",109,0,1,1,1,0
"I4eq_d11_@2,13,24,35",110,0,1,1,1,0
"I4eq_d11_@2,13,24,35",111,0,1,1,1,0
"I4eq_d11_@2,13,24,35",112,0,1,1,1,0
"I4eq_d11_@2,13,24,35",113,0,1,1,1,0
"I4eq_d11_@2,13,24,35",114,0,1,1,1,0
"I4eq_d11_@2,13,24,35",115,0,1,1,1,0
"I4eq_d11_@2,13,24,35",116,0,1,1,1,0
"I4eq_d11_@2,13,24,35",117,0,1,1,1,0
"I4eq_d11_@2,13,24,35",118,0,1,1,1,0
"I4eq_d11_@2,13,24,35",119,0,1,1,1,0
"I4eq_d11_@2,13,24,35",120,0,1,1,1,0
